"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/05/2000","AQS","060190008","6","7","ug/m3 LC","39","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/08/2000","AQS","060190008","6","6.5","ug/m3 LC","36","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/11/2000","AQS","060190008","6","10.4","ug/m3 LC","53","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/14/2000","AQS","060190008","6","11","ug/m3 LC","55","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/17/2000","AQS","060190008","6","8.8","ug/m3 LC","49","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/20/2000","AQS","060190008","6","11.6","ug/m3 LC","56","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/23/2000","AQS","060190008","6","8.9","ug/m3 LC","49","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/26/2000","AQS","060190008","6","5.6","ug/m3 LC","31","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"07/29/2000","AQS","060190008","6","13.2","ug/m3 LC","59","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/01/2000","AQS","060190008","6","18.6","ug/m3 LC","69","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/04/2000","AQS","060190008","6","13.1","ug/m3 LC","58","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/07/2000","AQS","060190008","6","6.1","ug/m3 LC","34","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/10/2000","AQS","060190008","6","7.3","ug/m3 LC","41","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/13/2000","AQS","060190008","6","7.2","ug/m3 LC","40","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/16/2000","AQS","060190008","6","13.3","ug/m3 LC","59","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/19/2000","AQS","060190008","6","6.1","ug/m3 LC","34","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/22/2000","AQS","060190008","6","12.2","ug/m3 LC","57","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/25/2000","AQS","060190008","6","12.6","ug/m3 LC","58","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/28/2000","AQS","060190008","6","9.5","ug/m3 LC","52","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"08/31/2000","AQS","060190008","6","10.2","ug/m3 LC","53","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","820","Andersen RAAS Teflon","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/01/2000","AQS","060190008","7","99","ug/m3 LC","181","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/07/2000","AQS","060190008","7","53","ug/m3 LC","144","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/13/2000","AQS","060190008","7","39","ug/m3 LC","110","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/19/2000","AQS","060190008","7","15","ug/m3 LC","62","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/25/2000","AQS","060190008","7","6","ug/m3 LC","33","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/31/2000","AQS","060190008","7","20","ug/m3 LC","71","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"02/06/2000","AQS","060190008","7","27","ug/m3 LC","84","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"02/12/2000","AQS","060190008","7","5","ug/m3 LC","28","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"02/18/2000","AQS","060190008","7","25","ug/m3 LC","81","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"02/24/2000","AQS","060190008","7","17","ug/m3 LC","66","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/01/2000","AQS","060190008","7","22","ug/m3 LC","75","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/07/2000","AQS","060190008","7","11","ug/m3 LC","55","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/14/2000","AQS","060190008","7","17","ug/m3 LC","66","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/19/2000","AQS","060190008","7","13","ug/m3 LC","58","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/25/2000","AQS","060190008","7","13","ug/m3 LC","58","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"03/31/2000","AQS","060190008","7","12","ug/m3 LC","56","3425 N FIRST ST, FRESNO","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
